1579815547	638	17	6.45833828334479	2.833213344056216
1579818958	637	17	6.456769655572163	2.833213344056216
1579820420	639	17	6.459904454377535	2.833213344056216
1579825840	640	17	6.461468176353717	2.833213344056216
1579826084	640	18	6.461468176353717	2.8903717578961645
1579826145	644	18	6.467698726104354	2.8903717578961645
1579868647	870	25	6.76849321164863	3.2188758248682006
1579869423	874	25	6.773080375655535	3.2188758248682006
1579869485	880	25	6.779921907472252	3.2188758248682006
1579871061	881	25	6.78105762593618	3.2188758248682006
1579871243	882	25	6.782192056006791	3.2188758248682006
1579879910	884	25	6.784457062637643	3.2188758248682006
1579882034	887	25	6.787844982309579	3.2188758248682006
1579882095	888	25	6.78897174299217	3.2188758248682006
1579885088	888	26	6.78897174299217	3.258096538021482
1579889434	888	26	6.78897174299217	3.258096538021482
1579895379	895	26	6.796823718274855	3.258096538021482
1579902116	897	26	6.799055862058796	3.258096538021482
1579903086	898	26	6.8001700683022	3.258096538021482
1579910114	901	26	6.803505257608338	3.258096538021482
1579910720	903	26	6.805722553416985	3.258096538021482
1579915565	913	26	6.816735880594968	3.258096538021482
1579916170	924	26	6.828712071641684	3.258096538021482
1579938520	1104	41	7.00669522683704	3.713572066704308
1579938581	1109	41	7.011213987350367	3.713572066704308
1579938762	1111	41	7.01301578963963	3.713572066704308
1579938822	1119	41	7.020190708311925	3.713572066704308
1579941240	1118	41	7.0192966537150445	3.713572066704308
1579946040	1303	41	7.172424577124845	3.713572066704308
1579955340	1330	41	7.1929342212158	3.713572066704308
1579969200	1355	41	7.2115567333138015	3.713572066704308
1579979040	1369	41	7.221835825288449	3.713572066704308
1579983300	1372	41	7.22402480828583	3.713572066704308
1579986480	1377	41	7.227662498728654	3.713572066704308
1579998720	1409	42	7.25063551189868	3.7376696182833684
1580026680	1812	55	7.502186486602924	4.007333185232471
1580032380	1970	55	7.585788821732034	4.007333185232471
1580036760	1992	56	7.596894438144544	4.02535169073515
1580041620	1999	56	7.6004023345004	4.02535169073515
1580043180	2005	56	7.60339933974067	4.02535169073515
1580095260	2081	56	7.640603826393634	4.02535169073515
1580106660	2093	56	7.646353722445999	4.02535169073515
1580107860	2463	80	7.809135398120538	4.382026634673881
1580112000	2589	80	7.859026979751538	4.382026634673881
1580141100	2823	81	7.945555428253489	4.394449154672439
1580149320	2826	81	7.946617563244473	4.394449154672439
1580149860	2835	81	7.949797216161852	4.394449154672439
1580152380	2840	81	7.951559331155252	4.394449154672439
1580157540	2844	81	7.952966790923131	4.394449154672439
1580158740	2846	81	7.953669778649798	4.394449154672439
1580167980	2849	81	7.954723334497908	4.394449154672439
1580169240	2857	82	7.957527402230773	4.406719247264253
1580170680	2858	82	7.957877358489813	4.406719247264253
1580192760	2882	82	7.966239776559467	4.406719247264253
1580199480	2940	82	7.986164860332727	4.406719247264253
1580200800	4313	107	8.369388996647842	4.672828834461906
1580203020	4465	107	8.4040244933106	4.672828834461906
1580204100	4486	105	8.408716715080153	4.653960350157523
1580205960	4529	105	8.418256443556213	4.653960350157523
1580209260	4529	106	8.418256443556213	4.663439094112067
1580211540	4533	106	8.41913925094085	4.663439094112067
1580216880	4547	106	8.42222295382501	4.663439094112067
1580219040	4547	106	8.42222295382501	4.663439094112067
1580223540	4565	106	8.426173793029069	4.663439094112067
1580225640	4578	106	8.429017500512511	4.663439094112067
1580226420	4586	106	8.43076346341785	4.663439094112067
1580226900	4597	106	8.433159195806228	4.663439094112067
1580230800	4599	106	8.433594167539924	4.663439094112067
1580233920	4618	106	8.43771698991444	4.663439094112067
1580240940	4622	106	8.438582790834326	4.663439094112067
1580241900	4629	106	8.44009614103127	4.663439094112067
1580245200	4630	106	8.440312147080279	4.663439094112067
1580257380	4633	106	8.440959885416648	4.663439094112067
1580289203	5926	132	8.68710472813351	4.882801922586371
1580289770	5960	132	8.692825760059396	4.882801922586371
1580289931	5975	132	8.695339376799712	4.882801922586371
1580290307	5978	131	8.695841342843883	4.875197323201151
1580290902	5980	131	8.696175846944678	4.875197323201151
1580292882	5980	132	8.696175846944678	4.882801922586371
1580293938	5981	132	8.696343057044556	4.882801922586371
1580294712	5983	132	8.696677393390031	4.882801922586371
1580295126	5983	132	8.696677393390031	4.882801922586371
1580296644	5993	132	8.698347400458186	4.882801922586371
1580301955	5996	132	8.698847859222488	4.882801922586371
1580303336	6004	132	8.700181192753353	4.882801922586371
1580304149	6017	132	8.702344075220351	4.882801922586371
1580306053	6014	132	8.701845363548474	4.882801922586371
1580308759	6015	132	8.70201162840878	4.882801922586371
1580309697	6016	132	8.702177865629675	4.882801922586371
1580310209	6025	132	8.703672758358856	4.882801922586371
1580310917	6041	132	8.706324840138741	4.882801922586371
1580312120	6041	132	8.706324840138741	4.882801922586371
1580313272	6043	132	8.706655856361559	4.882801922586371
1580315092	6074	132	8.711772645605693	4.882801922586371
1580317950	6078	132	8.712430973476739	4.882801922586371
1580323465	6083	132	8.713253274320705	4.882801922586371
1580325278	6086	132	8.713746330456916	4.882801922586371
1580338888	6086	133	8.713746330456916	4.890349128221754
1580340568	6095	133	8.715224041915372	4.890349128221754
1580344166	6095	133	8.715224041915372	4.890349128221754
1580345078	6095	133	8.715224041915372	4.890349128221754
1580368084	6174	133	8.728102205062104	4.890349128221754
1580368418	7206	170	8.882669291308039	5.135798437050262
1580370573	7207	170	8.88280805492444	5.135798437050262
1580371688	7212	170	8.883501584323207	5.135798437050262
1580373017	7249	170	8.888618807300878	5.135798437050262
1580373600	7283	170	8.893298144217916	5.135798437050262
1580374749	7451	169	8.916103530553727	5.1298987149230735
1580375348	7584	170	8.933796043934858	5.135798437050262
1580376028	7596	170	8.935377071932177	5.135798437050262
1580377251	7686	170	8.94715577112479	5.135798437050262
1580379619	7719	170	8.951440100949855	5.135798437050262
1580387040	7733	170	8.953252164609035	5.135798437050262
1580387448	7736	170	8.95364003713313	5.135798437050262
1580388581	7741	170	8.954286157204713	5.135798437050262
1580389867	7742	170	8.954415331137593	5.135798437050262
1580397126	7753	170	8.955835144218959	5.135798437050262
1580398665	7766	170	8.957510510291613	5.135798437050262
1580401212	7783	170	8.959697146959389	5.135798437050262
1580402103	7826	170	8.965206802770357	5.135798437050262
1580407191	7827	170	8.965334573804839	5.135798437050262
1580408524	7828	170	8.965462328515967	5.135798437050262
1580412234	7830	170	8.965717788984849	5.135798437050262
1580422948	8147	170	9.005405040310642	5.135798437050262
1580425460	8148	171	9.005527777346696	5.14166355650266
1580425633	8149	171	9.00565049932022	5.14166355650266
1580429045	8150	171	9.005773206234908	5.14166355650266
1580429999	8156	171	9.006509131694346	5.14166355650266
1580432703	8163	171	9.007367027451355	5.14166355650266
1580455606	9066	213	9.112286431500795	5.3612921657094255
1580456118	9090	213	9.114930187171524	5.3612921657094255
1580457854	9118	213	9.118005760773388	5.3612921657094255
1580458504	9122	213	9.118444357271645	5.3612921657094255
1580459186	9139	213	9.120306249272202	5.3612921657094255
1580460077	9220	213	9.12913031655064	5.3612921657094255
1580463520	9600	213	9.169518377455928	5.3612921657094255
1580464636	9656	213	9.175334762777368	5.3612921657094255
1580465923	9656	213	9.175334762777368	5.3612921657094255
1580467223	9660	213	9.175748927206564	5.3612921657094255
1580468985	9685	213	9.178333575841096	5.3612921657094255
1580469711	9686	213	9.178436822963175	5.3612921657094255
1580471214	9686	213	9.178436822963175	5.3612921657094255
1580473220	9705	213	9.18039649560311	5.3612921657094255
1580473628	9716	213	9.181529290122063	5.3612921657094255
1580475962	9724	213	9.182352335436015	5.3612921657094255
1580477810	9731	213	9.18307194482199	5.3612921657094255
1580484109	9737	213	9.183688340978756	5.3612921657094255
1580486326	9745	213	9.184509611941662	5.3612921657094255
1580488508	9752	213	9.185227671161108	5.3612921657094255
1580489969	9809	213	9.191055610564316	5.3612921657094255
1580490425	9810	213	9.191157552559408	5.3612921657094255
1580491965	9811	213	9.19125948416339	5.3612921657094255
1580504389	9812	213	9.19136140537838	5.3612921657094255
1580507573	9812	213	9.19136140537838	5.3612921657094255
1580541317	9829	213	9.19309247856663	5.3612921657094255
1580542507	11211	258	9.324650718153594	5.552959584921617
1580543469	11230	258	9.326344047732489	5.552959584921617
1580544621	11244	258	9.327589932026422	5.552959584921617
1580545347	11244	258	9.327589932026422	5.552959584921617
1580545787	11257	258	9.328745436354804	5.552959584921617
1580547103	11357	258	9.337589572891646	5.552959584921617
1580547735	11437	258	9.344608992781216	5.552959584921617
1580548458	11499	258	9.350015354048665	5.552959584921617
1580549028	11664	258	9.36426245424844	5.552959584921617
1580550000	11685	258	9.366061246972958	5.552959584921617
1580550581	11684	259	9.365975663507632	5.556828061699537
1580551314	11686	259	9.366146823114383	5.556828061699537
1580551968	11696	260	9.36700218198956	5.560681631015528
1580552191	11753	260	9.371863806132854	5.560681631015528
1580554704	11767	260	9.37305428246393	5.560681631015528
1580555780	11768	260	9.373139262281274	5.560681631015528
1580556056	11772	260	9.373479109353363	5.560681631015528
1580556823	11796	260	9.375515769935166	5.560681631015528
1580557707	11796	259	9.375515769935166	5.556828061699537
1580558617	11813	259	9.37695589894852	5.556828061699537
1580558714	11821	259	9.377632889750377	5.556828061699537
1580562219	11822	259	9.377717481384314	5.556828061699537
1580563163	11825	259	9.377971213360134	5.556828061699537
1580564266	11828	259	9.378224880972368	5.556828061699537
1580565632	11844	259	9.379576689221482	5.556828061699537
1580570217	11847	259	9.37982994995476	5.556828061699537
1580572058	11851	259	9.380167531188448	5.556828061699537
1580573495	11860	259	9.380926672551716	5.556828061699537
1580574484	11862	259	9.381095292398673	5.556828061699537
1580575786	11877	259	9.38235903577424	5.556828061699537
1580577277	11889	259	9.383368881858544	5.556828061699537
1580577639	11889	259	9.383368881858544	5.556828061699537
1580585370	11889	259	9.383368881858544	5.556828061699537
1580585913	11889	259	9.383368881858544	5.556828061699537
1580587205	11890	259	9.383452989684827	5.556828061699537
1580598846	11891	259	9.38353709043758	5.556828061699537
1580600454	11899	259	9.384209641955154	5.556828061699537
1580600756	11901	259	9.38437770918244	5.556828061699537
1580628901	13831	304	9.534667728624708	5.717027701406222
1580629522	13846	304	9.53575166123797	5.717027701406222
1580631425	13873	304	9.537699784080726	5.717027701406222
1580633288	13947	304	9.543019710358694	5.717027701406222
1580633944	14000	304	9.546812608597396	5.717027701406222
1580634551	14035	304	9.549309488795982	5.717027701406222
1580635324	14151	304	9.557540571952371	5.717027701406222
1580635852	14209	304	9.561630845638076	5.717027701406222
1580636597	14352	305	9.571644584298577	5.720311776607412
1580637980	14356	304	9.571923252267498	5.717027701406222
1580639350	14357	304	9.571992907127694	5.717027701406222
1580641981	14372	304	9.573037148233409	5.717027701406222
1580642286	14387	304	9.574080300037034	5.717027701406222
1580643998	14406	304	9.575400065449308	5.717027701406222
1580645975	14413	304	9.575885856083103	5.717027701406222
1580649515	14416	304	9.57609397984812	5.717027701406222
1580650460	14418	304	9.576232704964523	5.717027701406222
1580651368	14423	304	9.576579433583511	5.717027701406222
1580653130	14423	304	9.576579433583511	5.717027701406222
1580655021	14423	304	9.576579433583511	5.717027701406222
1580655820	14423	304	9.576579433583511	5.717027701406222
1580658113	14428	304	9.57692604202343	5.717027701406222
1580659264	14433	304	9.577272530367564	5.717027701406222
1580660502	14446	304	9.578172838610792	5.717027701406222
1580661135	14454	304	9.578726471842927	5.717027701406222
1580662198	14482	304	9.580661777948766	5.717027701406222
1580664894	14482	304	9.580661777948766	5.717027701406222
1580665871	14483	304	9.580730826800856	5.717027701406222
1580667860	14483	304	9.580730826800856	5.717027701406222
1580669457	14489	304	9.581145019820722	5.717027701406222
1580684516	14490	304	9.581214035314728	5.717027701406222
1580715018	14525	305	9.583626581720113	5.720311776607412
1580715184	14536	305	9.584383610076006	5.720311776607412
1580715566	16639	361	9.719504616415508	5.8888779583328805
1580716289	16640	361	9.719564714375199	5.8888779583328805
1580717117	16651	361	9.720225553665117	5.8888779583328805
1580717570	16667	361	9.721185995542177	5.8888779583328805
1580718018	16676	361	9.721725839000687	5.8888779583328805
1580719387	16691	361	9.722624930978418	5.8888779583328805
1580720155	16832	361	9.731037115537436	5.8888779583328805
1580720881	16901	361	9.735128070758227	5.8888779583328805
1580721457	16917	361	9.736074312475292	5.8888779583328805
1580722281	17147	361	9.749578510178852	5.8888779583328805
1580722895	17170	361	9.75091895389152	5.8888779583328805
1580725899	17184	361	9.751733997308591	5.8888779583328805
1580726383	17187	361	9.751908563076688	5.8888779583328805
1580727370	17200	361	9.752664662801545	5.8888779583328805
1580728759	17220	361	9.753826777981722	5.8888779583328805
1580731008	17223	361	9.754000978835746	5.8888779583328805
1580735826	17225	361	9.75411709588186	5.8888779583328805
1580737933	17223	361	9.754000978835746	5.8888779583328805
1580738656	17225	361	9.75411709588186	5.8888779583328805
1580739037	17229	361	9.754349289532406	5.8888779583328805
1580740113	17239	361	9.754929537894979	5.8888779583328805
1580742533	17242	361	9.75510354676987	5.8888779583328805
1580743615	17255	361	9.755857235532103	5.8888779583328805
1580745585	17255	361	9.755857235532103	5.8888779583328805
1580747489	17267	361	9.75655244441243	5.8888779583328805
1580748387	17309	361	9.758981876426398	5.8888779583328805
1580750441	17330	361	9.760194382709651	5.8888779583328805
1580751291	17335	361	9.760482858119124	5.8888779583328805
1580751809	17335	361	9.760482858119124	5.8888779583328805
1580760831	17335	361	9.760482858119124	5.8888779583328805
1580763500	17335	361	9.760482858119124	5.8888779583328805
1580766627	17339	361	9.760713578544673	5.8888779583328805
1580767952	17341	361	9.760828918798548	5.8888779583328805
1580799855	19690	425	9.88786617163317	6.052089168924417
1580800442	19698	425	9.888272386729648	6.052089168924417
1580800891	19701	425	9.888424674859083	6.052089168924417
1580801838	19726	425	9.88969284151394	6.052089168924417
1580804236	19744	425	9.890604926705114	6.052089168924417
1580804583	19767	425	9.89176915958193	6.052089168924417
1580805602	19846	425	9.895757754474186	6.052089168924417
1580806320	20000	425	9.903487552536127	6.052089168924417
1580807153	20047	425	9.905834795604477	6.052089168924417
1580809184	20416	425	9.924074186144516	6.052089168924417
1580810829	20419	425	9.924221118923034	6.052089168924417
1580811774	20433	425	9.924906519909428	6.052089168924417
1580813579	20434	425	9.924955459151368	6.052089168924417
1580815140	20449	426	9.925689260519814	6.054439346269371
1580819887	20451	426	9.925787060030896	6.054439346269371
1580821209	20458	426	9.926129283016953	6.054439346269371
1580826611	20469	426	9.926666825483533	6.054439346269371
1580827268	20469	426	9.926666825483533	6.054439346269371
1580828684	20471	426	9.926764529440621	6.054439346269371
1580829571	20479	426	9.927155249836312	6.054439346269371
1580833274	20502	426	9.928277721343347	6.054439346269371
1580833800	20502	426	9.928277721343347	6.054439346269371
1580836077	20504	426	9.928375268043908	6.054439346269371
1580837604	20520	426	9.929155299284705	6.054439346269371
1580841702	20522	426	9.929252760422154	6.054439346269371
1580849107	20523	426	9.929301487429107	6.054439346269371
1580851823	20523	426	9.929301487429107	6.054439346269371
1580854027	20527	426	9.929496371717178	6.054439346269371
1580855503	20527	426	9.929496371717178	6.054439346269371
1580856548	20528	426	9.929545086855418	6.054439346269371
1580859418	20530	426	9.929642510012979	6.054439346269371
1580887325	20540	426	9.930129483482549	6.054439346269371
1580888131	23718	491	10.07398953252474	6.19644412779452
1580890404	23732	491	10.074579627378533	6.19644412779452
1580891112	23754	491	10.075506216334185	6.19644412779452
1580891909	23765	491	10.07596918904811	6.19644412779452
1580892459	23784	491	10.076768364677934	6.19644412779452
1580893272	23807	491	10.077734934062509	6.19644412779452
1580894041	23954	491	10.083890603507452	6.19644412779452
1580894706	24088	491	10.08946907016157	6.19644412779452
1580894898	24160	491	10.092453652048752	6.19644412779452
1580895801	24235	491	10.095553148279476	6.19644412779452
1580896701	24295	491	10.098025846840004	6.19644412779452
1580897534	24304	491	10.098396224835554	6.19644412779452
1580898375	24303	491	10.098355078498601	6.19644412779452
1580899224	24329	491	10.099424333412122	6.19644412779452
1580900586	24331	491	10.09950653645368	6.19644412779452
1580902831	24331	492	10.09950653645368	6.198478716492308
1580908640	24342	492	10.099958532434503	6.198478716492308
1580909978	24367	492	10.100985036866753	6.198478716492308
1580912104	24377	492	10.101395343782077	6.198478716492308
1580916138	24386	492	10.10176447612021	6.198478716492308
1580916995	24388	492	10.101846487027707	6.198478716492308
1580921910	24413	492	10.102871056285998	6.198478716492308
1580922691	24423	492	10.103280590242088	6.198478716492308
1580926637	24423	493	10.103280590242088	6.20050917404269
1580932439	24430	493	10.103567164251785	6.20050917404269
1580936872	24433	493	10.10368995654877	6.20050917404269
1580943895	24433	493	10.10368995654877	6.20050917404269
1580944783	24434	493	10.103730883964005	6.20050917404269
1580948499	24439	493	10.103935495918149	6.20050917404269
1580949714	24447	493	10.104262787988329	6.20050917404269
1580972681	27434	563	10.219538399038353	6.333279628139691
1580973782	27438	563	10.21968419288611	6.333279628139691
1580974378	27451	563	10.22015787614662	6.333279628139691
1580977252	27484	562	10.221359296150967	6.331501849893691
1580977897	27520	562	10.22266829204728	6.331501849893691
1580978661	27538	562	10.223322148004318	6.331501849893691
1580979577	27599	562	10.225534819164793	6.331501849893691
1580980188	27740	562	10.230630693868823	6.331501849893691
1580980827	27809	563	10.23311498829311	6.333279628139691
1580981751	27878	563	10.235593126289832	6.333279628139691
1580982364	27943	563	10.23792199998891	6.333279628139691
1580982773	27943	564	10.23792199998891	6.335054251498059
1580983907	27944	564	10.237957786486668	6.335054251498059
1580984707	28001	564	10.239995502805316	6.335054251498059
1580984818	28009	564	10.240281166081672	6.335054251498059
1580986710	28018	564	10.24060243975606	6.335054251498059
1580988042	28039	564	10.241351677174485	6.335054251498059
1580989000	28044	564	10.241529984326858	6.335054251498059
1580989682	28059	564	10.24206471510266	6.335054251498059
1580995371	28065	564	10.2422785273763	6.335054251498059
1580998459	28074	564	10.24259916009427	6.335054251498059
1581000362	28077	564	10.242706014825366	6.335054251498059
1581004191	28081	564	10.242848470041249	6.335054251498059
1581006395	28107	564	10.243773934619298	6.335054251498059
1581006979	28118	564	10.244165219639852	6.335054251498059
1581007962	28120	564	10.244236345924602	6.335054251498059
1581010700	28125	564	10.244414139506722	6.335054251498059
1581011463	28129	564	10.244556351616321	6.335054251498059
1581028807	28135	564	10.24476963186738	6.335054251498059
1581030104	28138	564	10.244876254937159	6.335054251498059
1581058705	28144	564	10.245089466977339	6.335054251498059
1581059691	30591	633	10.328461127032336	6.450470422144176
1581060709	30602	633	10.328820645281759	6.450470422144176
1581061250	30603	633	10.328853322350628	6.450470422144176
1581063013	30615	634	10.329245363912055	6.452048954437226
1581064355	30633	634	10.329833138223648	6.452048954437226
1581064732	30662	635	10.3307793818704	6.453624998892692
1581066615	30812	635	10.335659503472856	6.453624998892692
1581067369	30988	636	10.341355311751792	6.455198563340122
1581068022	31104	636	10.345091707260165	6.455198563340122
1581068334	31152	637	10.34663372761198	6.456769655572163
1581069234	31161	637	10.346922591895922	6.456769655572163
1581070567	31172	637	10.347275534963451	6.456769655572163
1581071061	31177	637	10.347435922459987	6.456769655572163
1581071931	31180	637	10.347532142611767	6.456769655572163
1581074562	31212	637	10.348557915236652	6.456769655572163
1581074832	31212	637	10.348557915236652	6.456769655572163
1581079495	31212	637	10.348557915236652	6.456769655572163
1581080234	31212	637	10.348557915236652	6.456769655572163
1581082512	31214	637	10.3486219911025	6.456769655572163
1581082797	31215	637	10.348654027495844	6.456769655572163
1581084525	31223	637	10.348910281701418	6.456769655572163
1581089801	31224	637	10.348942308860451	6.456769655572163
1581090357	31225	637	10.348974334993779	6.456769655572163
1581090966	31232	637	10.349198489212819	6.456769655572163
1581093496	31248	637	10.34971065311646	6.456769655572163
1581095661	31253	637	10.349870650556843	6.456769655572163
1581102182	31257	637	10.349998630080293	6.456769655572163
1581104923	31258	637	10.350030622402139	6.456769655572163
1581107579	31260	637	10.350094603975467	6.456769655572163
1581108033	31261	637	10.350126593227081	6.456769655572163
1581117814	31264	637	10.350222554842508	6.456769655572163
1581146196	31266	637	10.35028652413727	6.456769655572163
1581147215	31285	637	10.350894028432464	6.456769655572163
1581147485	34126	718	10.43781483608721	6.576469569048224
1581148799	34131	718	10.437961341207826	6.576469569048224
1581149273	34135	718	10.438078529852381	6.576469569048224
1581149987	34173	719	10.439191137568022	6.577861357721047
1581152370	34262	719	10.441792147290403	6.577861357721047
1581152908	34293	719	10.442696530693889	6.577861357721047
1581153617	34330	719	10.443774886451738	6.577861357721047
1581154402	34413	719	10.446189678949377	6.577861357721047
1581155283	34499	722	10.448685617092117	6.582025138892826
1581156009	34551	722	10.450191772337018	6.582025138892826
1581156664	34558	722	10.450394350873067	6.582025138892826
1581158119	34576	722	10.450915078746668	6.582025138892826
1581160308	34609	723	10.451869042828553	6.583409222158765
1581160506	34612	723	10.451955721726629	6.583409222158765
1581161213	34621	723	10.452215713350586	6.583409222158765
1581168193	34622	723	10.452244597136675	6.583409222158765
1581170175	34622	723	10.452244597136675	6.583409222158765
1581171802	34627	723	10.452389003554346	6.583409222158765
1581174104	34631	723	10.45250451367605	6.583409222158765
1581175323	34640	723	10.45276436267637	6.583409222158765
1581177797	34642	723	10.452822097730225	6.583409222158765
1581178898	34662	723	10.45339926500932	6.583409222158765
1581180725	34662	724	10.45339926500932	6.584791392385716
1581191216	34664	724	10.453456963419745	6.584791392385716
1581203738	34673	724	10.453716565076885	6.584791392385716
1581233435	36820	805	10.51379645478707	6.690842277418564
1581234444	36831	805	10.51409516084895	6.690842277418564
1581235763	36833	3795	10.51414946145713	8.24143968982973
1581235996	36833	805	10.51414946145713	6.690842277418564
1581237905	36872	806	10.515207734400343	6.692083742506628
1581238702	36895	808	10.515831319492467	6.694562058521095
1581239346	36998	810	10.518619136111335	6.697034247666484
1581239846	37131	811	10.522207479208133	6.698268054115413
1581240709	37164	811	10.523095829761203	6.698268054115413
1581241559	37193	811	10.523875850511647	6.698268054115413
1581242849	37212	812	10.524386568888449	6.699500340161678
1581243708	37227	812	10.524789583442729	6.699500340161678
1581248075	37238	812	10.525085024255997	6.699500340161678
1581248817	37249	812	10.525380377809771	6.699500340161678
1581249547	37251	812	10.525434069084952	6.699500340161678
1581258957	37252	812	10.525460913641549	6.699500340161678
1581263612	37253	812	10.525487757477535	6.699500340161678
1581264236	37262	812	10.525729319580298	6.699500340161678
1581265332	37277	812	10.52613179345847	6.699500340161678
1581267656	37279	813	10.526185444405423	6.70073110954781
1581268135	37280	813	10.526212268799528	6.70073110954781
1581270270	37286	813	10.526373200055406	6.70073110954781
1581272691	37287	813	10.526400019413622	6.70073110954781
1581276762	37287	813	10.526400019413622	6.70073110954781
1581279434	37288	813	10.526426838052577	6.70073110954781
1581283929	37289	813	10.526453655972313	6.70073110954781
1581319754	39824	905	10.592225024607373	6.807934943699926
1581320504	39829	905	10.592350569157022	6.807934943699926
1581320850	39847	905	10.592802399075849	6.807934943699926
1581321442	39854	905	10.59297805559253	6.807934943699926
1581322707	39866	905	10.593279109282712	6.807934943699926
1581323424	39892	906	10.593931081521758	6.80903930604298
1581324003	39912	906	10.594432309540874	6.80903930604298
1581325582	39946	906	10.595283821025117	6.80903930604298
1581325882	40003	906	10.596709730283713	6.80903930604298
1581327017	40046	907	10.597784072352594	6.810142450115136
1581327572	40074	907	10.59848302395369	6.810142450115136
1581328966	40181	909	10.601149526063207	6.812345094177479
1581329701	40206	909	10.601771517201225	6.812345094177479
1581330919	40210	909	10.60187099989132	6.812345094177479
1581333072	40221	909	10.60214452626967	6.812345094177479
1581334665	40224	909	10.602219111389974	6.812345094177479
1581343615	40228	909	10.602318549564371	6.812345094177479
1581347923	40235	909	10.602492542580233	6.812345094177479
1581350937	40236	909	10.602517396254228	6.812345094177479
1581351048	40241	909	10.602641655359475	6.812345094177479
1581352193	40249	909	10.602840437817578	6.812345094177479
1581356044	40259	909	10.603088860335872	6.812345094177479
1581358008	40261	909	10.60313853743474	6.812345094177479
1581372951	40262	909	10.603163375058774	6.812345094177479
1581406033	42359	1012	10.653936192260108	6.919683849847411
1581406651	42372	1012	10.654243045716386	6.919683849847411
1581408969	42376	1012	10.654337443224362	6.919683849847411
1581411256	42429	1013	10.65558736968861	6.920671504248683
1581411938	42468	1014	10.656506130133463	6.921658184151129
1581412889	42519	1015	10.657706313835016	6.922643891475888
1581413385	42561	1015	10.658693619980095	6.922643891475888
1581414625	42670	1015	10.661251376182046	6.922643891475888
1581415173	42701	1015	10.661977618146238	6.922643891475888
1581416915	42707	1015	10.662118120207166	6.922643891475888
1581417550	42707	1016	10.662118120207166	6.923628628138427
1581419013	42714	1017	10.662282014331929	6.92461239604856
1581431096	42715	1017	10.66230542558572	6.92461239604856
1581432097	42717	1017	10.662352246449105	6.92461239604856
1581434616	42718	1017	10.66237565605875	6.92461239604856
1581439042	42721	1017	10.662445881599808	6.92461239604856
1581441200	42725	1017	10.66253950798379	6.92461239604856
1581442841	42732	1017	10.662703333065778	6.92461239604856
1581443152	42735	1017	10.662773535600119	6.92461239604856
1581445770	42744	1017	10.662984113637608	6.92461239604856
1581459104	42745	1017	10.663007508460334	6.92461239604856
1581459900	42747	1017	10.663054296463898	6.92461239604856
1581503673	44742	1114	10.70866793677185	7.01571242048723
1581510425	44742	1114	10.70866793677185	7.01571242048723
1581555410	44765	1117	10.709181863068256	7.018401799069201
